,Unnamed: 0,Date,Close,High,Low,Open,Volume
0,0,2024-09-25,38.78808975219727,38.94620665517201,38.4817366033943,38.78808975219727,28866000
1,1,2024-09-26,39.05491638183594,39.25256347147228,38.64974154449355,38.92644520810162,39601400
2,2,2024-09-27,38.93632888793945,39.43044471763511,38.8869142891262,39.18338680278728,27861100
3,3,2024-09-30,39.213035583496094,39.32174167761776,38.56080278857101,38.76833054836424,35055200
4,4,2024-10-01,38.75844955444336,39.09444849254703,38.481742107307774,39.0450338903338,26291200
5,5,2024-10-02,38.76832580566406,39.07467896345623,38.59044381337241,38.78809089034141,23302700
6,6,2024-10-03,38.78808975219727,38.80785483629465,38.27420887507826,38.52126677158907,26030200
7,7,2024-10-04,39.63797378540039,39.77632561916787,39.15373859740948,39.460091779183706,34209900
8,8,2024-10-07,39.4897346496582,39.96408537511243,39.24267674453802,39.7367925547784,27177500
9,9,2024-10-08,39.46009063720703,39.677502809581,39.34150389309606,39.578677381318,26023600
10,10,2024-10-09,39.7170295715332,39.91467666004832,39.25256324879804,39.40079573783088,27421000
11,11,2024-10-10,39.4996223449707,39.65773926653732,39.30197525056125,39.53914874800878,26182300
12,12,2024-10-11,41.45631790161133,41.67372629815577,39.92455961912746,40.02338127484725,50660700
13,13,2024-10-14,41.41679000854492,41.683613017424015,41.2290273444321,41.46620083912148,28098900
14,14,2024-10-15,41.644081115722656,42.84972493470956,41.555140116456336,42.72125376470164,61490000
15,15,2024-10-16,42.29631423950195,42.59278298315876,41.65396592321297,41.713257410061566,42437800
16,16,2024-10-17,42.09866714477539,42.49396131610284,41.97019974342789,42.32596374366167,31708600
17,17,2024-10-18,41.821964263916016,42.14808252679218,41.61443651652464,41.9306703515414,30593500
18,18,2024-10-21,41.268550872802734,41.91090293497466,41.2487895577922,41.75278602625912,26589500
19,19,2024-10-22,41.80219650268555,41.91090258335381,41.080787877110495,41.15984821570721,37104400
20,20,2024-10-23,41.84172821044922,41.97019938049037,41.52549438404373,41.70337638262239,28569400
21,21,2024-10-24,42.1480827331543,42.15796339125741,41.476084888002326,41.821964468681415,28392000
22,22,2024-10-25,41.39702224731445,42.47419487141833,41.298200592547104,42.41489961667522,27466900
23,23,2024-10-28,42.118431091308594,42.246902258986445,41.515609192748485,41.57490444778546,24527600
24,24,2024-10-29,42.02949142456055,42.30619885369079,41.97019993745056,42.08878668147516,22313500
25,25,2024-10-30,41.81208419799805,42.39514104640575,41.14996700481418,41.219142921590965,38100500
26,26,2024-10-31,41.32785034179688,42.04925904699247,41.308085254966265,41.79232045780419,28138200
27,27,2024-11-01,41.268550872802734,41.930668019789664,41.25867021529746,41.65396437198857,31220000
28,28,2024-11-04,40.8436164855957,41.52549497667562,40.62620431316242,41.12032014519834,31110100
29,29,2024-11-05,41.38714218139648,41.515609580469615,40.89302636088728,41.02149375996041,30851400
30,30,2024-11-06,44.8755989074707,45.01395073478329,43.48219243698672,44.27277700006193,110086700
31,31,2024-11-07,44.24313354492188,44.6977192209722,43.98619119250752,44.509956555596126,48339700
32,32,2024-11-08,44.59889602661133,44.96454068653899,44.42101402560768,44.6087766845317,38331800
33,33,2024-11-11,45.537715911865234,45.97253647758799,45.04360009044207,45.06336140587099,43293500
34,34,2024-11-12,45.32030487060547,45.903361705169736,45.30053978488071,45.59700853114287,38155900
35,35,2024-11-13,45.33018493652344,45.933006848939215,45.29065853539479,45.65630319201575,36903900
36,36,2024-11-14,45.35983276367188,45.616771325578725,45.191831428352266,45.4092435905996,35733100
37,37,2024-11-15,46.1998291015625,46.28877009982293,45.08312629447145,45.08312629447145,40488900
38,38,2024-11-18,46.17018508911133,46.46665383782232,45.94289225610608,46.19983083304102,32371800
39,39,2024-11-19,45.86383056640625,46.071358307432334,45.40924491373829,45.44877508435408,28534100
40,40,2024-11-20,45.51795196533203,46.09112437222331,45.37959636523655,46.02194845707789,28021000
41,41,2024-11-21,45.91324234008789,46.49629917435954,45.75512542417378,45.844066424988256,45336500
42,42,2024-11-22,46.4468879699707,46.664300141274,45.73535996919964,45.82430096929602,37996200
43,43,2024-11-25,46.94100570678711,47.17818297328287,46.60500677830424,46.70382844029135,42718600
44,44,2024-11-26,47.18806076049805,47.27700175879693,46.654414770704776,46.95088350843286,30301500
45,45,2024-11-27,47.20782470703125,47.41535244145502,47.08923796876116,47.25723553382675,23278400
46,46,2024-11-29,46.95088577270508,47.51418130230005,46.94100511455293,47.23747386657864,23262000
47,47,2024-12-02,46.48641586303711,47.25723531289573,46.29864944436581,47.17817874435341,35891500
48,48,2024-12-03,46.269004821777344,46.92123754969979,46.101007253432776,46.8125314667453,38123800
49,49,2024-12-04,45.82430267333984,46.22947751777826,45.587129177466245,46.14053651437447,24941300
50,50,2024-12-05,46.4468879699707,46.68406522682926,45.95277214050293,46.01206739716872,31572100
51,51,2024-12-06,46.456825256347656,46.7648825745981,46.10902166378654,46.7648825745981,28931700
52,52,2024-12-09,45.6220932006836,46.456825620141736,45.61215757972184,46.26801849566932,34660900
53,53,2024-12-10,45.46309661865234,45.99971112787159,45.30410014822903,45.622093089075655,35665800
54,54,2024-12-11,45.7910270690918,45.8705234056138,45.18485186616578,45.71152694179507,36790500
55,55,2024-12-12,45.7910270690918,46.178580712726536,45.632026814498346,45.850648373789625,24017300
56,56,2024-12-13,45.38359451293945,45.81089821937594,45.09541602899659,45.800962598870896,32902300
57,57,2024-12-16,45.184852600097656,45.39353475147908,44.87679528798119,45.30409900220493,27330400
58,58,2024-12-17,44.767486572265625,44.90660801293939,44.34018283832481,44.90660801293939,33054600
59,59,2024-12-18,43.22720718383789,45.1451042656012,43.07814633241125,44.85692197458963,41771900
60,60,2024-12-19,43.10795974731445,44.20105999574604,43.03839902918379,43.694259936397714,38583600
61,61,2024-12-20,43.89300155639648,44.1215625281504,42.82971198842717,42.92908714805382,74222200
62,62,2024-12-23,43.61476135253906,43.83338292628411,42.51172165340719,43.62470076449564,35374800
63,63,2024-12-24,44.101688385009766,44.141434658886695,43.65450963461468,43.65450963461468,12054400
64,64,2024-12-26,44.27062225341797,44.3004366984928,43.833382896995005,43.93275427184455,16077400
65,65,2024-12-27,44.06193923950195,44.49917858746763,43.78369636268515,43.96256786657449,17972500
66,66,2024-12-30,43.63463592529297,43.863193117808144,43.27689291413012,43.61476089236449,16109800
67,67,2024-12-31,43.67438507080078,43.95262794438629,43.43588847145973,43.763820821706815,16110400
68,68,2025-01-02,44.01225280761719,44.31037071212534,43.52532399065984,43.8631919599757,25610600
69,69,2025-01-03,44.52899169921875,44.5687379727352,43.87313080151262,44.46936660278191,23455700
70,70,2025-01-06,45.11529159545898,45.86058823773568,44.81716990592851,44.87679500198956,30518500
71,71,2025-01-07,45.7910270690918,46.35745220836945,45.36372336180869,45.98976980578418,41111200
72,72,2025-01-08,45.92021179199219,45.96989747908907,45.40347230647975,45.61215825752655,40246000
73,73,2025-01-10,44.827110290527344,45.76121407111472,44.45943166710544,45.71152838537254,40741300
74,74,2025-01-13,44.77742385864258,45.05566672678217,44.40974145057265,44.81717013210911,34353600
75,75,2025-01-14,45.4929084777832,45.6320299192434,44.94635833314315,45.3140369699701,36379000
76,76,2025-01-15,46.804630279541016,47.16237329469572,46.5462624301376,46.82450531269127,57154800
77,77,2025-01-16,46.34751510620117,47.21205818436548,45.532657714685406,46.705258115310514,56339300
78,78,2025-01-17,46.23820495605469,46.58601234892039,45.79102997930229,46.317705088403976,44486100
79,79,2025-01-21,46.36738967895508,46.8543185011392,46.248143274026766,46.327639613720685,52089100
80,80,2025-01-22,45.50284576416016,46.43694953516832,45.47303132040073,46.30776372094358,40296200
81,81,2025-01-23,46.099082946777344,46.595947395508766,45.76121497000898,45.76121497000898,35324100
82,82,2025-01-24,46.22826766967773,46.56613563844172,45.86058904774407,45.94008538645481,24655100
83,83,2025-01-27,46.79469299316406,46.84437867888416,46.08914639992415,46.25807848952744,44260000
84,84,2025-01-28,46.54626083374024,47.14249664469899,46.417075018081725,46.78475743258864,27156600
85,85,2025-01-29,46.456825256347656,47.09281113461646,46.34751447274992,46.456825256347656,23681500
86,86,2025-01-30,46.4270133972168,46.87418835010376,46.10902046634064,46.8145670447987,31199900
87,87,2025-01-31,46.009647369384766,46.53632626477037,45.87052592973477,46.40714044619184,30392900
88,88,2025-02-03,45.92021179199219,46.18851905124527,44.82711151276102,45.13516504722666,36497700
89,89,2025-02-04,46.41707611083984,46.83444422095659,45.97983675856152,46.059333099532616,32894000
90,90,2025-02-05,46.81456756591797,46.83444259816581,46.34751378503061,46.68538175169437,27696600
91,91,2025-02-06,47.440616607666016,47.679109407026026,46.874187679942914,47.14249492230395,39793400
92,92,2025-02-07,47.10274887084961,47.66917401045868,47.0828738390138,47.53998819891327,26504700
93,93,2025-02-10,46.377323150634766,47.26174500262675,46.109019699673645,47.1822448758422,26725200
94,94,2025-02-11,46.49657440185547,46.63569583612846,45.98977055897553,46.25807780683407,20314900
95,95,2025-02-12,45.92021179199219,46.28789421621398,45.651904532739096,46.27795480432964,29777100
96,96,2025-02-13,46.039459228515625,46.27795202858588,45.681716237635534,46.228266344469134,26815400
97,97,2025-02-14,46.66550827026367,46.794694088780446,46.18851885278818,46.18851885278818,25960500
98,98,2025-02-18,46.23820495605469,46.357455154578616,45.87052632087662,46.26801940107315,37824100
99,99,2025-02-19,45.72146224975586,45.771151724363975,45.13516208266212,45.592280229943874,38967800
100,100,2025-02-20,45.01591873168945,45.90033685244938,44.75755088379468,45.61215835039077,40001100
101,101,2025-02-21,44.52899169921875,45.224598870441326,44.26068445141514,44.96623103409791,43485900
102,102,2025-02-24,44.18118667602539,45.10535487075848,44.16131164282119,44.74761185463277,35512200
103,103,2025-02-25,43.66444396972656,44.55880144418312,43.07814380108831,44.250744138364816,38119000
104,104,2025-02-26,43.66444396972656,44.27061917010548,43.58494763353859,43.7638191284299,32251700
105,105,2025-02-27,43.84331512451172,44.49917600376724,43.66444363100797,43.81350447251931,28477700
106,106,2025-02-28,45.81089782714844,45.91027298522161,43.92281531305422,44.04206171196736,62621100
107,107,2025-03-03,45.27428817749024,46.665506305526165,44.93642021382334,45.92020966132932,46946000
108,108,2025-03-04,42.40240859985352,44.55880219538621,41.76642273652905,44.44949141435704,78278100
109,109,2025-03-05,42.02479553222656,42.462034877736166,41.44843095831517,42.38253853799572,52588900
110,110,2025-03-06,41.19999694824219,41.627300654276766,40.70313252641358,41.32918275933454,58103500
111,111,2025-03-07,41.400001525878906,41.72999954223633,40.61000061035156,41.310001373291016,50651400
112,112,2025-03-10,39.83000183105469,40.619998931884766,39.18000030517578,40.400001525878906,77498400
113,113,2025-03-11,39.61000061035156,40.65999984741211,39.27000045776367,39.70000076293945,50608400
114,114,2025-03-12,39.90999984741211,40.5,39.20000076293945,40.310001373291016,42290700
115,115,2025-03-13,39.66999816894531,40.18999862670898,39.33000183105469,39.970001220703125,37766100
116,116,2025-03-14,40.88999938964844,41.02000045776367,40.16999816894531,40.2599983215332,35979900
117,117,2025-03-17,41.43999862670898,41.77000045776367,40.59000015258789,40.91999816894531,37242800
118,118,2025-03-18,41.650001525878906,41.83000183105469,41.290000915527344,41.720001220703125,37644500
119,119,2025-03-19,42.209999084472656,42.70000076293945,41.29999923706055,41.720001220703125,42471100
120,120,2025-03-20,42.47999954223633,42.720001220703125,41.650001525878906,41.7599983215332,41018100
121,121,2025-03-21,42.470001220703125,42.65999984741211,41.88999938964844,42.15999984741211,65003800
